time,open,high,low,close,tick_volume,spread,real_volume
2024-02-07 21:00:00,1.07703,1.07732,1.07691,1.07718,719,15,0
2024-02-07 21:15:00,1.07717,1.07723,1.07695,1.07722,585,15,0
2024-02-07 21:30:00,1.07724,1.07746,1.07715,1.07741,625,15,0
2024-02-07 21:45:00,1.0774,1.07742,1.07703,1.0771,493,15,0
2024-02-07 22:00:00,1.07711,1.07734,1.07701,1.0771,391,15,0
2024-02-07 22:15:00,1.07709,1.07725,1.07703,1.0771,383,15,0
2024-02-07 22:30:00,1.0771,1.07728,1.07703,1.07712,501,15,0
2024-02-07 22:45:00,1.07712,1.07725,1.07701,1.0772,359,15,0
2024-02-07 23:00:00,1.07719,1.07732,1.07713,1.0772599999999999,254,16,0
2024-02-07 23:15:00,1.0772599999999999,1.07727,1.07711,1.07711,186,25,0
2024-02-07 23:30:00,1.07711,1.07735,1.07703,1.07704,214,25,0
2024-02-07 23:45:00,1.07706,1.0772599999999999,1.07701,1.07704,449,25,0
2024-02-08 00:00:00,1.07693,1.07693,1.07678,1.07688,31,34,0
2024-02-08 00:15:00,1.07684,1.07713,1.07683,1.07711,78,41,0
2024-02-08 00:30:00,1.0771,1.0771,1.07691,1.07694,99,48,0
2024-02-08 00:45:00,1.07695,1.077,1.07688,1.07696,134,42,0
2024-02-08 01:00:00,1.07695,1.07743,1.07695,1.07742,173,25,0
2024-02-08 01:15:00,1.07743,1.0776,1.07742,1.07758,173,15,0
2024-02-08 01:30:00,1.07759,1.07759,1.07728,1.07737,276,15,0
2024-02-08 01:45:00,1.07736,1.07747,1.07735,1.07745,175,15,0
2024-02-08 02:00:00,1.07744,1.07759,1.07737,1.07747,320,15,0
2024-02-08 02:15:00,1.07747,1.07771,1.07746,1.07769,244,15,0
2024-02-08 02:30:00,1.07769,1.07786,1.07768,1.07781,346,15,0
2024-02-08 02:45:00,1.07782,1.07786,1.07763,1.07771,450,15,0
2024-02-08 03:00:00,1.0777,1.07774,1.07747,1.07768,373,15,0
2024-02-08 03:15:00,1.07768,1.07778,1.07756,1.07775,274,15,0
2024-02-08 03:30:00,1.07775,1.07789,1.07744,1.07767,740,15,0
2024-02-08 03:45:00,1.07767,1.07788,1.07762,1.07778,551,15,0
2024-02-08 04:00:00,1.07778,1.07819,1.07775,1.07815,411,15,0
2024-02-08 04:15:00,1.07815,1.07821,1.07797,1.0782,453,15,0
2024-02-08 04:30:00,1.07819,1.07823,1.07799,1.07821,446,15,0
2024-02-08 04:45:00,1.07822,1.07824,1.07814,1.07819,240,15,0
2024-02-08 05:00:00,1.0782,1.07821,1.07814,1.0782,212,15,0
2024-02-08 05:15:00,1.07819,1.07839,1.07816,1.07839,294,15,0
2024-02-08 05:30:00,1.0784,1.0784,1.07811,1.07811,296,15,0
2024-02-08 05:45:00,1.07812,1.07819,1.07807,1.07816,249,15,0
2024-02-08 06:00:00,1.07815,1.07841,1.07814,1.07837,263,15,0
2024-02-08 06:15:00,1.07837,1.07875,1.07835,1.0785,320,15,0
2024-02-08 06:30:00,1.07851,1.07854,1.07813,1.0782,304,15,0
2024-02-08 06:45:00,1.0782,1.0782,1.07788,1.07791,143,15,0
2024-02-08 07:00:00,1.07789,1.07801,1.0777700000000001,1.078,253,15,0
2024-02-08 07:15:00,1.078,1.07832,1.07799,1.07824,282,15,0
2024-02-08 07:30:00,1.07824,1.07824,1.07804,1.07817,324,15,0
2024-02-08 07:45:00,1.07818,1.07821,1.0778699999999999,1.07817,407,15,0
2024-02-08 08:00:00,1.07815,1.0783800000000001,1.07806,1.07813,297,15,0
2024-02-08 08:15:00,1.07814,1.07829,1.07803,1.07813,311,15,0
2024-02-08 08:30:00,1.07813,1.0784799999999999,1.07812,1.07844,348,15,0
2024-02-08 08:45:00,1.07843,1.07855,1.07826,1.07831,476,15,0
2024-02-08 09:00:00,1.07831,1.07865,1.07807,1.07858,920,15,0
2024-02-08 09:15:00,1.07857,1.0788,1.07829,1.07833,943,15,0
2024-02-08 09:30:00,1.07834,1.07864,1.07794,1.07804,1018,15,0
2024-02-08 09:45:00,1.07804,1.07804,1.07759,1.07792,934,15,0
2024-02-08 10:00:00,1.07791,1.07833,1.0777,1.0781,1274,15,0
2024-02-08 10:15:00,1.07811,1.07813,1.07725,1.07731,1371,15,0
2024-02-08 10:30:00,1.07732,1.07744,1.07677,1.07707,1342,15,0
2024-02-08 10:45:00,1.07709,1.07766,1.07695,1.07766,1089,15,0
2024-02-08 11:00:00,1.07767,1.07785,1.07727,1.07753,960,15,0
2024-02-08 11:15:00,1.07753,1.07781,1.07731,1.07757,932,15,0
2024-02-08 11:30:00,1.07758,1.07831,1.0775,1.0782,991,15,0
2024-02-08 11:45:00,1.07819,1.07834,1.07762,1.07821,1167,15,0
2024-02-08 12:00:00,1.07822,1.07847,1.07818,1.07819,696,15,0
2024-02-08 12:15:00,1.0782,1.07821,1.07773,1.07801,520,15,0
2024-02-08 12:30:00,1.078,1.07801,1.07721,1.0773,930,15,0
2024-02-08 12:45:00,1.07729,1.07751,1.07704,1.07705,693,15,0
2024-02-08 13:00:00,1.07705,1.07722,1.0765500000000001,1.07674,635,15,0
2024-02-08 13:15:00,1.07673,1.07678,1.0762,1.07624,674,15,0
2024-02-08 13:30:00,1.07623,1.07672,1.0761,1.07671,745,15,0
2024-02-08 13:45:00,1.0767,1.07671,1.07602,1.07622,905,15,0
2024-02-08 14:00:00,1.07622,1.07628,1.07593,1.07609,746,15,0
2024-02-08 14:15:00,1.07608,1.07609,1.07555,1.07562,926,15,0
2024-02-08 14:30:00,1.07564,1.07564,1.07491,1.07537,1163,15,0
2024-02-08 14:45:00,1.07535,1.07563,1.07504,1.07561,983,15,0
2024-02-08 15:00:00,1.07562,1.07584,1.07545,1.07583,1038,15,0
2024-02-08 15:15:00,1.07586,1.07612,1.07545,1.07576,1248,15,0
2024-02-08 15:30:00,1.0757,1.0758,1.07418,1.0743800000000001,2583,15,0
2024-02-08 15:45:00,1.0744,1.0748,1.07407,1.07432,1777,15,0
2024-02-08 16:00:00,1.07432,1.07487,1.07427,1.07477,1228,15,0
2024-02-08 16:15:00,1.07477,1.0754299999999999,1.07475,1.07527,1408,15,0
2024-02-08 16:30:00,1.07527,1.07591,1.0752,1.07569,1938,15,0
2024-02-08 16:45:00,1.0757,1.07666,1.07568,1.07642,1428,15,0
2024-02-08 17:00:00,1.07643,1.07668,1.07533,1.07536,1923,15,0
2024-02-08 17:15:00,1.07538,1.07625,1.07506,1.07594,1612,15,0
2024-02-08 17:30:00,1.07596,1.07611,1.07521,1.07571,1776,15,0
2024-02-08 17:45:00,1.07571,1.07628,1.0753,1.0760399999999999,1461,15,0
2024-02-08 18:00:00,1.07605,1.07635,1.07594,1.07609,1058,15,0
2024-02-08 18:15:00,1.07611,1.07637,1.07602,1.07619,972,15,0
2024-02-08 18:30:00,1.07618,1.07653,1.07608,1.0764,920,15,0
2024-02-08 18:45:00,1.07639,1.07732,1.07635,1.07723,856,15,0
2024-02-08 19:00:00,1.07724,1.07739,1.07705,1.07711,1250,15,0
2024-02-08 19:15:00,1.07712,1.07746,1.07708,1.0774,844,15,0
2024-02-08 19:30:00,1.07743,1.07757,1.07721,1.0775,791,15,0
2024-02-08 19:45:00,1.07749,1.07753,1.07724,1.07725,807,15,0
2024-02-08 20:00:00,1.0772599999999999,1.0782,1.07724,1.07791,1693,15,0
2024-02-08 20:15:00,1.0779,1.07809,1.07778,1.0778699999999999,1071,15,0
2024-02-08 20:30:00,1.07788,1.07796,1.07758,1.07762,805,15,0
2024-02-08 20:45:00,1.07761,1.07766,1.07744,1.07757,600,15,0
2024-02-08 21:00:00,1.07758,1.07766,1.07739,1.07757,843,15,0
2024-02-08 21:15:00,1.07757,1.07778,1.07744,1.07757,825,15,0
2024-02-08 21:30:00,1.07757,1.07761,1.07718,1.07736,816,15,0
2024-02-08 21:45:00,1.07737,1.0775,1.0772,1.0774,727,15,0
2024-02-08 22:00:00,1.07741,1.07772,1.0774,1.07763,756,15,0
2024-02-08 22:15:00,1.07762,1.0777700000000001,1.07754,1.07776,714,15,0
2024-02-08 22:30:00,1.0777700000000001,1.0779,1.07759,1.07767,619,15,0
2024-02-08 22:45:00,1.07769,1.07781,1.0775,1.07769,596,15,0
2024-02-08 23:00:00,1.07769,1.0777,1.07754,1.07759,341,17,0
2024-02-08 23:15:00,1.07758,1.07772,1.07758,1.07762,208,25,0
2024-02-08 23:30:00,1.07761,1.07767,1.07748,1.07748,153,25,0
2024-02-08 23:45:00,1.07749,1.07772,1.07747,1.07761,253,25,0
2024-02-09 00:00:00,1.07757,1.07771,1.07733,1.07768,62,37,0
2024-02-09 00:15:00,1.07754,1.07763,1.07736,1.07737,55,48,0
2024-02-09 00:30:00,1.07738,1.07769,1.07736,1.07757,131,28,0
2024-02-09 00:45:00,1.07757,1.07762,1.0774,1.07744,50,28,0
2024-02-09 01:00:00,1.07744,1.07766,1.07725,1.07731,240,25,0
2024-02-09 01:15:00,1.07731,1.07751,1.0773,1.07751,139,15,0
2024-02-09 01:30:00,1.07748,1.0775,1.0774,1.0774,133,15,0
2024-02-09 01:45:00,1.0774,1.0777,1.07736,1.0777,196,15,0
2024-02-09 02:00:00,1.07771,1.07779,1.07758,1.07759,403,15,0
2024-02-09 02:15:00,1.0776,1.07776,1.07757,1.07765,356,15,0
2024-02-09 02:30:00,1.07765,1.07767,1.07723,1.07736,376,15,0
2024-02-09 02:45:00,1.07737,1.07748,1.07714,1.07721,452,15,0
2024-02-09 03:00:00,1.07721,1.07758,1.07721,1.07756,504,15,0
2024-02-09 03:15:00,1.07756,1.07778,1.07745,1.07752,452,15,0
2024-02-09 03:30:00,1.07753,1.07768,1.07744,1.0776,385,15,0
2024-02-09 03:45:00,1.07761,1.07763,1.07728,1.07735,368,15,0
2024-02-09 04:00:00,1.07734,1.07751,1.07723,1.07748,337,15,0
2024-02-09 04:15:00,1.07749,1.07774,1.07748,1.07762,416,15,0
2024-02-09 04:30:00,1.07761,1.07769,1.0775,1.07765,335,15,0
2024-02-09 04:45:00,1.07764,1.07766,1.07752,1.07753,257,15,0
2024-02-09 05:00:00,1.07753,1.07766,1.07738,1.07743,337,15,0
2024-02-09 05:15:00,1.07745,1.07749,1.07725,1.0772599999999999,318,15,0
2024-02-09 05:30:00,1.07725,1.07731,1.07708,1.0771600000000001,292,15,0
2024-02-09 05:45:00,1.0771600000000001,1.07724,1.07694,1.07701,244,15,0
2024-02-09 06:00:00,1.07701,1.07703,1.07685,1.07686,122,15,0
2024-02-09 06:15:00,1.07687,1.07712,1.07686,1.07702,158,15,0
2024-02-09 06:30:00,1.07702,1.07719,1.07699,1.07714,138,15,0
2024-02-09 06:45:00,1.07714,1.0771600000000001,1.07701,1.07703,196,15,0
2024-02-09 07:00:00,1.07703,1.07719,1.07702,1.07709,149,15,0
2024-02-09 07:15:00,1.07708,1.07715,1.07696,1.07712,208,15,0
2024-02-09 07:30:00,1.07712,1.0773,1.07706,1.07708,167,15,0
2024-02-09 07:45:00,1.07709,1.07715,1.07688,1.07702,189,15,0
2024-02-09 08:00:00,1.07704,1.07714,1.07696,1.0771,321,15,0
2024-02-09 08:15:00,1.07711,1.07711,1.0769,1.07706,200,15,0
2024-02-09 08:30:00,1.07706,1.07725,1.07706,1.07721,288,15,0
2024-02-09 08:45:00,1.07721,1.07746,1.07721,1.07736,331,15,0
2024-02-09 09:00:00,1.07737,1.0777,1.07735,1.07762,867,15,0
2024-02-09 09:15:00,1.07761,1.07781,1.07748,1.07781,637,15,0
2024-02-09 09:30:00,1.07781,1.07808,1.07773,1.07801,834,15,0
2024-02-09 09:45:00,1.07802,1.07819,1.07768,1.07794,866,15,0
2024-02-09 10:00:00,1.07797,1.07831,1.07731,1.07739,1255,15,0
2024-02-09 10:15:00,1.07737,1.07826,1.0772,1.07815,1447,15,0
2024-02-09 10:30:00,1.07815,1.0783800000000001,1.07746,1.07747,1063,15,0
2024-02-09 10:45:00,1.07748,1.07758,1.07715,1.07718,1043,15,0
2024-02-09 11:00:00,1.07717,1.07746,1.07688,1.07705,1241,15,0
2024-02-09 11:15:00,1.07705,1.07745,1.07692,1.07741,1129,15,0
2024-02-09 11:30:00,1.0774,1.0776,1.07656,1.0768,1298,15,0
2024-02-09 11:45:00,1.07679,1.07697,1.07652,1.07663,1365,15,0
2024-02-09 12:00:00,1.07663,1.0768,1.07623,1.07629,1070,15,0
2024-02-09 12:15:00,1.0763,1.07684,1.07612,1.07679,1124,15,0
2024-02-09 12:30:00,1.07678,1.07691,1.0765500000000001,1.07685,762,15,0
2024-02-09 12:45:00,1.07685,1.07694,1.07648,1.07659,710,15,0
2024-02-09 13:00:00,1.07661,1.07663,1.07627,1.07657,1021,15,0
2024-02-09 13:15:00,1.07658,1.07681,1.07654,1.07667,836,15,0
2024-02-09 13:30:00,1.0766499999999999,1.077,1.07662,1.0769,1021,15,0
2024-02-09 13:45:00,1.07692,1.07725,1.07682,1.07708,843,15,0
2024-02-09 14:00:00,1.07709,1.07756,1.07703,1.0773,742,15,0
2024-02-09 14:15:00,1.0773,1.07749,1.07677,1.07694,947,15,0
2024-02-09 14:30:00,1.07692,1.07694,1.07625,1.07641,1171,15,0
2024-02-09 14:45:00,1.0764,1.07687,1.07623,1.07662,1156,15,0
2024-02-09 15:00:00,1.07663,1.0773,1.07645,1.07713,1393,15,0
2024-02-09 15:15:00,1.07714,1.07727,1.07676,1.07704,1241,15,0
2024-02-09 15:30:00,1.07703,1.07944,1.07676,1.07809,4578,15,0
2024-02-09 15:45:00,1.0781,1.07852,1.07767,1.07824,2982,15,0
2024-02-09 16:00:00,1.07823,1.07943,1.07789,1.07938,2496,15,0
2024-02-09 16:15:00,1.07936,1.07937,1.0774,1.07764,2332,15,0
2024-02-09 16:30:00,1.07767,1.07867,1.07756,1.07851,2637,15,0
2024-02-09 16:45:00,1.0785,1.07852,1.07792,1.07807,2020,15,0
2024-02-09 17:00:00,1.07808,1.0789,1.0779,1.07853,1759,15,0
2024-02-09 17:15:00,1.07852,1.07864,1.07824,1.07855,1971,15,0
2024-02-09 17:30:00,1.07855,1.07877,1.07809,1.0782,1779,15,0
2024-02-09 17:45:00,1.07821,1.07866,1.07804,1.07853,1615,15,0
2024-02-09 18:00:00,1.07855,1.07863,1.078,1.07847,1152,15,0
2024-02-09 18:15:00,1.07847,1.07873,1.0781,1.07822,1164,15,0
2024-02-09 18:30:00,1.07823,1.07851,1.0781,1.07818,1198,15,0
2024-02-09 18:45:00,1.07818,1.07833,1.07789,1.07806,1002,15,0
2024-02-09 19:00:00,1.07807,1.07832,1.07796,1.07822,822,15,0
2024-02-09 19:15:00,1.07821,1.0783,1.07784,1.07817,724,15,0
2024-02-09 19:30:00,1.07817,1.07824,1.07802,1.07822,717,15,0
2024-02-09 19:45:00,1.07821,1.07857,1.07815,1.07847,717,15,0
2024-02-09 20:00:00,1.07847,1.07869,1.07847,1.07853,568,15,0
2024-02-09 20:15:00,1.07855,1.07894,1.07854,1.07885,624,15,0
2024-02-09 20:30:00,1.07885,1.079,1.07863,1.07864,488,15,0
2024-02-09 20:45:00,1.07865,1.0787,1.07851,1.07858,472,15,0
2024-02-09 21:00:00,1.07856,1.07859,1.07842,1.07852,536,15,0
2024-02-09 21:15:00,1.07852,1.0787,1.07839,1.07862,438,15,0
2024-02-09 21:30:00,1.07862,1.07866,1.07846,1.07851,533,15,0
2024-02-09 21:45:00,1.0785,1.07852,1.07804,1.07816,738,15,0
2024-02-09 22:00:00,1.07816,1.07821,1.0778699999999999,1.07812,691,15,0
2024-02-09 22:15:00,1.07812,1.07846,1.07807,1.07841,673,15,0
2024-02-09 22:30:00,1.0784,1.07846,1.07832,1.07845,448,15,0
2024-02-09 22:45:00,1.07846,1.07871,1.07845,1.07854,674,15,0
2024-02-09 23:00:00,1.07854,1.07864,1.07845,1.07863,306,15,0
2024-02-09 23:15:00,1.07862,1.07872,1.07857,1.07868,231,25,0
2024-02-09 23:30:00,1.07867,1.07867,1.07839,1.07844,206,25,0
2024-02-09 23:45:00,1.07845,1.07849,1.07822,1.07834,410,25,0
2024-02-12 00:00:00,1.0777,1.07798,1.0777,1.07788,5,63,0
2024-02-12 00:15:00,1.07796,1.07809,1.07796,1.07809,17,55,0
2024-02-12 00:30:00,1.07809,1.07842,1.07809,1.07836,50,41,0
2024-02-12 00:45:00,1.07834,1.07846,1.07826,1.07829,76,38,0
2024-02-12 01:00:00,1.07832,1.07926,1.07822,1.07896,592,25,0
2024-02-12 01:15:00,1.07897,1.07941,1.07897,1.07936,528,15,0
2024-02-12 01:30:00,1.07938,1.07941,1.07914,1.07935,468,15,0
2024-02-12 01:45:00,1.07936,1.07973,1.07935,1.07971,444,15,0
2024-02-12 02:00:00,1.0796999999999999,1.07974,1.07962,1.07963,582,15,0
2024-02-12 02:15:00,1.07963,1.0798,1.07957,1.07974,443,15,0
2024-02-12 02:30:00,1.07975,1.0799,1.07973,1.07984,400,15,0
2024-02-12 02:45:00,1.07984,1.07986,1.07976,1.07979,296,15,0
2024-02-12 03:00:00,1.07978,1.07978,1.07944,1.07945,302,15,0
2024-02-12 03:15:00,1.07944,1.07945,1.07928,1.07934,363,15,0
2024-02-12 03:30:00,1.07933,1.07974,1.07928,1.07964,352,15,0
2024-02-12 03:45:00,1.07963,1.0796999999999999,1.07942,1.07948,343,15,0
2024-02-12 04:00:00,1.07948,1.07953,1.07941,1.07948,320,15,0
2024-02-12 04:15:00,1.07946,1.07951,1.07921,1.07935,362,15,0
2024-02-12 04:30:00,1.07938,1.07965,1.07933,1.07965,278,15,0
2024-02-12 04:45:00,1.07964,1.07969,1.07938,1.0794,183,15,0
2024-02-12 05:00:00,1.07939,1.07962,1.07939,1.07955,300,15,0
2024-02-12 05:15:00,1.07955,1.07956,1.07914,1.07924,290,15,0
2024-02-12 05:30:00,1.07925,1.07926,1.07904,1.0792,314,15,0
2024-02-12 05:45:00,1.0792,1.07921,1.07902,1.0790899999999999,306,16,0
2024-02-12 06:00:00,1.07908,1.07925,1.07908,1.0792,201,16,0
2024-02-12 06:15:00,1.0792,1.07931,1.07911,1.07921,190,15,0
2024-02-12 06:30:00,1.0792,1.07921,1.07896,1.07897,243,15,0
2024-02-12 06:45:00,1.07896,1.07901,1.07886,1.07895,188,15,0
2024-02-12 07:00:00,1.07894,1.07906,1.07891,1.07905,262,15,0
2024-02-12 07:15:00,1.07906,1.07936,1.07905,1.07926,238,15,0
2024-02-12 07:30:00,1.07927,1.07932,1.0792,1.07923,176,15,0
2024-02-12 07:45:00,1.07922,1.07922,1.07898,1.07906,272,15,0
2024-02-12 08:00:00,1.07904,1.07917,1.07894,1.07912,258,15,0
2024-02-12 08:15:00,1.07915,1.07922,1.07902,1.07917,249,15,0
2024-02-12 08:30:00,1.07916,1.07923,1.079,1.07914,207,15,0
2024-02-12 08:45:00,1.07914,1.07915,1.07892,1.07906,270,15,0
2024-02-12 09:00:00,1.07906,1.07957,1.07905,1.07921,582,15,0
2024-02-12 09:15:00,1.07921,1.07982,1.07887,1.07957,756,15,0
2024-02-12 09:30:00,1.07959,1.07961,1.07926,1.07939,667,15,0
2024-02-12 09:45:00,1.07939,1.08047,1.07939,1.08024,844,15,0
2024-02-12 10:00:00,1.08023,1.08024,1.0788,1.07887,1574,15,0
2024-02-12 10:15:00,1.07886,1.07896,1.07768,1.07796,1263,15,0
2024-02-12 10:30:00,1.07796,1.0781,1.07767,1.07801,984,15,0
2024-02-12 10:45:00,1.07801,1.07819,1.07736,1.07745,936,15,0
2024-02-12 11:00:00,1.07745,1.07772,1.07713,1.0775,863,15,0
2024-02-12 11:15:00,1.0775,1.0777,1.07706,1.07735,800,15,0
2024-02-12 11:30:00,1.07736,1.07744,1.07699,1.07711,842,15,0
2024-02-12 11:45:00,1.07707,1.07712,1.07659,1.07683,796,15,0
2024-02-12 12:00:00,1.07684,1.07727,1.07677,1.07715,646,15,0
2024-02-12 12:15:00,1.07714,1.07739,1.07664,1.07737,894,15,0
2024-02-12 12:30:00,1.07737,1.07765,1.07722,1.0774,689,15,0
2024-02-12 12:45:00,1.07739,1.07779,1.07734,1.07759,847,15,0
2024-02-12 13:00:00,1.07762,1.07769,1.07699,1.07709,960,15,0
2024-02-12 13:15:00,1.0771,1.07721,1.07676,1.0769,895,15,0
2024-02-12 13:30:00,1.07691,1.07696,1.07668,1.07668,835,15,0
2024-02-12 13:45:00,1.07667,1.07694,1.07623,1.07687,668,15,0
2024-02-12 14:00:00,1.07686,1.07712,1.07644,1.07692,832,15,0
2024-02-12 14:15:00,1.07693,1.07727,1.07691,1.07708,805,15,0
2024-02-12 14:30:00,1.07707,1.07709,1.07652,1.07656,726,15,0
2024-02-12 14:45:00,1.0765500000000001,1.07696,1.07642,1.07693,972,15,0
2024-02-12 15:00:00,1.07694,1.07727,1.0768,1.07718,1167,15,0
2024-02-12 15:15:00,1.07717,1.07723,1.07661,1.07672,1291,15,0
2024-02-12 15:30:00,1.07674,1.07685,1.07638,1.07648,1357,15,0
2024-02-12 15:45:00,1.07648,1.0766,1.07602,1.0763,1437,15,0
2024-02-12 16:00:00,1.07629,1.07695,1.07622,1.07664,1328,15,0
2024-02-12 16:15:00,1.07667,1.07678,1.07646,1.07675,1186,15,0
2024-02-12 16:30:00,1.07676,1.07714,1.07662,1.07713,1475,15,0
2024-02-12 16:45:00,1.0771,1.07733,1.07695,1.07712,1283,15,0
2024-02-12 17:00:00,1.07713,1.07715,1.07623,1.07626,1348,15,0
2024-02-12 17:15:00,1.07627,1.07629,1.0755,1.07581,1136,15,0
2024-02-12 17:30:00,1.07583,1.07624,1.07577,1.07618,1034,15,0
2024-02-12 17:45:00,1.07617,1.07674,1.07607,1.07666,1141,15,0
2024-02-12 18:00:00,1.0766499999999999,1.07721,1.07644,1.0772,1208,15,0
2024-02-12 18:15:00,1.0772,1.07757,1.077,1.07751,1027,15,0
2024-02-12 18:30:00,1.07752,1.07766,1.07739,1.07744,1250,15,0
2024-02-12 18:45:00,1.07743,1.07749,1.07707,1.07722,1202,15,0
2024-02-12 19:00:00,1.07723,1.07786,1.0772,1.07768,1095,15,0
2024-02-12 19:15:00,1.07767,1.07773,1.07729,1.07768,1028,15,0
2024-02-12 19:30:00,1.07769,1.0779,1.07745,1.07774,899,15,0
2024-02-12 19:45:00,1.07773,1.07817,1.07766,1.07816,793,15,0
2024-02-12 20:00:00,1.07815,1.07851,1.07813,1.07829,863,15,0
2024-02-12 20:15:00,1.07829,1.07852,1.07795,1.07815,909,15,0
2024-02-12 20:30:00,1.07814,1.07829,1.078,1.07806,910,15,0
2024-02-12 20:45:00,1.07806,1.07835,1.07801,1.07807,724,15,0
2024-02-12 21:00:00,1.07806,1.07821,1.078,1.07813,661,15,0
2024-02-12 21:15:00,1.07814,1.07817,1.07752,1.07764,933,15,0
2024-02-12 21:30:00,1.07762,1.07766,1.07717,1.07718,743,15,0
2024-02-12 21:45:00,1.0771600000000001,1.07722,1.0767,1.07686,888,15,0
2024-02-12 22:00:00,1.07685,1.07737,1.07685,1.07733,653,15,0
2024-02-12 22:15:00,1.07733,1.07735,1.07713,1.0773,681,15,0
2024-02-12 22:30:00,1.0773,1.07738,1.07708,1.07714,687,15,0
2024-02-12 22:45:00,1.07714,1.07741,1.07709,1.07734,640,15,0
2024-02-12 23:00:00,1.07733,1.07737,1.07722,1.07723,282,16,0
2024-02-12 23:15:00,1.07722,1.07723,1.07703,1.0771,289,25,0
2024-02-12 23:30:00,1.0771,1.07711,1.07689,1.077,203,25,0
2024-02-12 23:45:00,1.077,1.07712,1.07694,1.07704,438,25,0
2024-02-13 00:00:00,1.07699,1.07717,1.07699,1.07703,42,30,0
2024-02-13 00:15:00,1.07691,1.07712,1.07681,1.07695,90,52,0
2024-02-13 00:30:00,1.07703,1.07738,1.07695,1.07723,135,25,0
2024-02-13 00:45:00,1.07722,1.07724,1.07699,1.07701,62,25,0
2024-02-13 01:00:00,1.07697,1.07715,1.07682,1.07703,138,26,0
2024-02-13 01:15:00,1.07703,1.0771600000000001,1.077,1.0771,269,15,0
2024-02-13 01:30:00,1.0771,1.0771600000000001,1.07698,1.07712,347,15,0
2024-02-13 01:45:00,1.07711,1.0771600000000001,1.07707,1.07711,232,15,0
2024-02-13 02:00:00,1.07711,1.07723,1.07689,1.07696,312,15,0
2024-02-13 02:15:00,1.07695,1.07701,1.07661,1.0766499999999999,396,15,0
2024-02-13 02:30:00,1.07664,1.07679,1.07663,1.0767,376,15,0
2024-02-13 02:45:00,1.07668,1.07722,1.0766499999999999,1.0772,377,15,0
2024-02-13 03:00:00,1.07721,1.07736,1.077,1.07702,458,15,0
2024-02-13 03:15:00,1.07702,1.07702,1.07674,1.07679,349,15,0
2024-02-13 03:30:00,1.07679,1.07692,1.07678,1.07678,247,15,0
2024-02-13 03:45:00,1.07679,1.07681,1.07648,1.07661,412,15,0
2024-02-13 04:00:00,1.0766,1.0766,1.0763,1.07644,306,15,0
2024-02-13 04:15:00,1.07644,1.07646,1.07614,1.0763,450,15,0
2024-02-13 04:30:00,1.07629,1.07641,1.07624,1.07636,312,15,0
2024-02-13 04:45:00,1.07636,1.0764,1.07625,1.07632,298,15,0
2024-02-13 05:00:00,1.07634,1.07638,1.0760399999999999,1.07608,455,15,0
2024-02-13 05:15:00,1.07609,1.07613,1.07601,1.0760399999999999,271,15,0
2024-02-13 05:30:00,1.07603,1.07617,1.07597,1.07612,341,15,0
2024-02-13 05:45:00,1.07612,1.0762,1.07609,1.07611,164,15,0
2024-02-13 06:00:00,1.0761,1.07617,1.07605,1.07617,233,15,0
2024-02-13 06:15:00,1.07616,1.07628,1.07614,1.07625,253,15,0
2024-02-13 06:30:00,1.07624,1.07628,1.07615,1.07621,189,15,0
2024-02-13 06:45:00,1.07621,1.07633,1.07615,1.07628,193,15,0
2024-02-13 07:00:00,1.07628,1.07664,1.07627,1.0766,301,15,0
2024-02-13 07:15:00,1.07659,1.07668,1.07652,1.07666,293,15,0
2024-02-13 07:30:00,1.07666,1.0767,1.07653,1.07654,278,15,0
2024-02-13 07:45:00,1.0765500000000001,1.0766499999999999,1.07653,1.0766,344,15,0
2024-02-13 08:00:00,1.07659,1.0767,1.07653,1.07664,450,15,0
2024-02-13 08:15:00,1.07664,1.07681,1.07663,1.07674,324,15,0
2024-02-13 08:30:00,1.07673,1.07704,1.07673,1.07698,284,15,0
2024-02-13 08:45:00,1.07698,1.07717,1.07692,1.07696,442,15,0
2024-02-13 09:00:00,1.07696,1.07746,1.07686,1.07744,948,15,0
2024-02-13 09:15:00,1.07745,1.07768,1.07689,1.07694,752,15,0
2024-02-13 09:30:00,1.07696,1.07747,1.07649,1.07652,1663,15,0
2024-02-13 09:45:00,1.07652,1.07718,1.07651,1.07705,1122,15,0
2024-02-13 10:00:00,1.07704,1.07739,1.07664,1.07682,1402,15,0
2024-02-13 10:15:00,1.07685,1.07703,1.07637,1.07642,1151,15,0
2024-02-13 10:30:00,1.07643,1.07661,1.07624,1.07628,935,15,0
2024-02-13 10:45:00,1.07628,1.07676,1.07614,1.07668,887,15,0
2024-02-13 11:00:00,1.07667,1.07686,1.0756000000000001,1.0760399999999999,1062,15,0
2024-02-13 11:15:00,1.0760399999999999,1.07633,1.07594,1.0761,980,15,0
2024-02-13 11:30:00,1.0761,1.07625,1.07579,1.07601,849,15,0
2024-02-13 11:45:00,1.07601,1.0766,1.07599,1.07657,795,15,0
2024-02-13 12:00:00,1.07657,1.07731,1.07654,1.07711,1071,15,0
2024-02-13 12:15:00,1.07711,1.07747,1.07706,1.07746,993,15,0
2024-02-13 12:30:00,1.07746,1.07754,1.07706,1.07722,808,15,0
2024-02-13 12:45:00,1.07723,1.07734,1.07693,1.07714,777,15,0
