close_days,sl_perc,tp_perc,buy_threshold,sell_threshold,Return [%]
1,0.002,0.004,0.003,0.003,1.909754900438827
1,0.002,0.003,0.003,0.003,1.909754900438827
1,0.002,0.007,0.003,0.003,1.909754900438827
1,0.002,0.001,0.003,0.003,1.909754900438827
1,0.002,0.006,0.003,0.003,1.909754900438827
1,0.002,0.002,0.003,0.003,1.909754900438827
2,0.003,0.003,0.003,0.005,1.9296502556285493
2,0.003,0.006,0.003,0.005,1.9296502556285493
2,0.003,0.004,0.003,0.005,1.9296502556285493
2,0.003,0.008,0.003,0.005,1.9296502556285493
2,0.003,0.007,0.003,0.005,1.9296502556285493
2,0.003,0.002,0.003,0.005,1.9296502556285493
2,0.003,0.005,0.003,0.005,1.9296502556285493
2,0.003,0.001,0.003,0.005,1.9296502556285493
2,0.001,0.003,0.004,0.004,1.9545094754607628
2,0.001,0.001,0.004,0.004,1.9545094754607628
2,0.001,0.006,0.004,0.004,1.9545094754607628
2,0.001,0.007,0.004,0.004,1.9545094754607628
2,0.001,0.002,0.004,0.004,1.9545094754607628
2,0.001,0.008,0.004,0.004,1.9545094754607628
2,0.001,0.004,0.004,0.004,1.9545094754607628
2,0.001,0.005,0.004,0.004,1.9545094754607628
2,0.006,0.001,0.005,0.003,1.9949125729288542
2,0.006,0.002,0.005,0.003,1.9949125729288542
2,0.006,0.005,0.005,0.003,1.9949125729288542
2,0.006,0.006,0.005,0.003,1.9949125729288542
2,0.006,0.007,0.005,0.003,1.9949125729288542
2,0.006,0.003,0.005,0.003,1.9949125729288542
2,0.006,0.004,0.005,0.003,1.9949125729288542
2,0.006,0.008,0.005,0.003,1.9949125729288542
2,0.002,0.005,0.005,0.001,1.9988748678007178
2,0.002,0.007,0.005,0.001,1.9988748678007178
2,0.002,0.006,0.005,0.001,1.9988748678007178
2,0.002,0.001,0.005,0.001,1.9988748678007178
2,0.002,0.003,0.005,0.001,1.9988748678007178
2,0.002,0.002,0.005,0.001,1.9988748678007178
2,0.002,0.008,0.005,0.001,1.9988748678007178
2,0.002,0.004,0.005,0.001,1.9988748678007178
1,0.001,0.008,0.004,0.004,2.0274415189154142
1,0.001,0.003,0.004,0.004,2.0274415189154142
1,0.001,0.002,0.004,0.004,2.0274415189154142
1,0.001,0.005,0.004,0.004,2.0274415189154142
1,0.001,0.004,0.004,0.004,2.0274415189154142
1,0.001,0.006,0.004,0.004,2.0274415189154142
1,0.001,0.007,0.004,0.004,2.0274415189154142
1,0.001,0.001,0.004,0.004,2.0274415189154142
1,0.003,0.003,0.002,0.003,2.02771320574332
1,0.003,0.008,0.002,0.003,2.02771320574332
1,0.003,0.004,0.002,0.003,2.02771320574332
1,0.003,0.001,0.002,0.003,2.02771320574332
1,0.003,0.006,0.002,0.003,2.02771320574332
1,0.003,0.005,0.002,0.003,2.02771320574332
1,0.003,0.002,0.002,0.003,2.02771320574332
1,0.003,0.007,0.002,0.003,2.02771320574332
1,0.003,0.001,0.004,0.003,2.0343943263417827
1,0.003,0.002,0.004,0.003,2.0343943263417827
1,0.003,0.007,0.004,0.003,2.0343943263417827
1,0.003,0.006,0.004,0.003,2.0343943263417827
1,0.003,0.003,0.004,0.003,2.0343943263417827
1,0.003,0.005,0.004,0.003,2.0343943263417827
1,0.003,0.004,0.004,0.003,2.0343943263417827
1,0.003,0.008,0.004,0.003,2.0343943263417827
2,0.003,0.002,0.002,0.003,2.0558166972722915
2,0.003,0.003,0.002,0.003,2.0558166972722915
2,0.003,0.007,0.002,0.003,2.0558166972722915
2,0.003,0.005,0.002,0.003,2.0558166972722915
2,0.003,0.004,0.002,0.003,2.0558166972722915
2,0.003,0.001,0.002,0.003,2.0558166972722915
2,0.003,0.008,0.002,0.003,2.0558166972722915
2,0.003,0.006,0.002,0.003,2.0558166972722915
1,0.003,0.006,0.003,0.005,2.0577893575152757
1,0.003,0.005,0.003,0.005,2.0577893575152757
1,0.003,0.007,0.003,0.005,2.0577893575152757
1,0.003,0.002,0.003,0.005,2.0577893575152757
1,0.003,0.004,0.003,0.005,2.0577893575152757
1,0.003,0.003,0.003,0.005,2.0577893575152757
1,0.003,0.001,0.003,0.005,2.0577893575152757
1,0.003,0.008,0.003,0.005,2.0577893575152757
2,0.005,0.008,0.005,0.003,2.0621530429288555
2,0.005,0.005,0.005,0.003,2.0621530429288555
2,0.005,0.007,0.005,0.003,2.0621530429288555
2,0.005,0.001,0.005,0.003,2.0621530429288555
2,0.005,0.003,0.005,0.003,2.0621530429288555
2,0.005,0.002,0.005,0.003,2.0621530429288555
2,0.005,0.004,0.005,0.003,2.0621530429288555
2,0.005,0.006,0.005,0.003,2.0621530429288555
2,0.004,0.006,0.005,0.003,2.06942166276544
2,0.004,0.001,0.005,0.003,2.06942166276544
2,0.004,0.002,0.005,0.003,2.06942166276544
2,0.004,0.003,0.005,0.003,2.06942166276544
2,0.004,0.005,0.005,0.003,2.06942166276544
2,0.004,0.008,0.005,0.003,2.06942166276544
2,0.004,0.007,0.005,0.003,2.06942166276544
2,0.004,0.004,0.005,0.003,2.06942166276544
2,0.004,0.003,0.003,0.003,2.0925889832419102
2,0.004,0.002,0.003,0.003,2.0925889832419102
2,0.004,0.008,0.003,0.003,2.0925889832419102
2,0.004,0.006,0.003,0.003,2.0925889832419102
2,0.004,0.007,0.003,0.003,2.0925889832419102
2,0.004,0.005,0.003,0.003,2.0925889832419102
2,0.004,0.004,0.003,0.003,2.0925889832419102
2,0.004,0.001,0.003,0.003,2.0925889832419102
2,0.007,0.006,0.003,0.003,2.180180893102772
2,0.007,0.004,0.003,0.003,2.180180893102772
2,0.007,0.007,0.003,0.003,2.180180893102772
2,0.007,0.002,0.003,0.003,2.180180893102772
2,0.007,0.005,0.003,0.003,2.180180893102772
2,0.007,0.003,0.003,0.003,2.180180893102772
2,0.007,0.001,0.003,0.003,2.180180893102772
2,0.007,0.008,0.003,0.003,2.180180893102772
1,0.004,0.001,0.004,0.004,2.1922464496510656
1,0.004,0.006,0.004,0.004,2.1922464496510656
1,0.004,0.007,0.004,0.004,2.1922464496510656
1,0.004,0.005,0.004,0.004,2.1922464496510656
1,0.004,0.003,0.004,0.004,2.1922464496510656
1,0.004,0.004,0.004,0.004,2.1922464496510656
1,0.004,0.002,0.004,0.004,2.1922464496510656
1,0.004,0.008,0.004,0.004,2.1922464496510656
1,0.005,0.005,0.004,0.003,2.204787469693372
1,0.005,0.004,0.004,0.003,2.204787469693372
1,0.005,0.008,0.004,0.003,2.204787469693372
1,0.005,0.003,0.004,0.003,2.204787469693372
1,0.005,0.002,0.004,0.003,2.204787469693372
1,0.005,0.007,0.004,0.003,2.204787469693372
1,0.005,0.001,0.004,0.003,2.204787469693372
1,0.005,0.006,0.004,0.003,2.204787469693372
2,0.003,0.004,0.004,0.003,2.205990473104862
2,0.003,0.001,0.004,0.003,2.205990473104862
2,0.003,0.007,0.004,0.003,2.205990473104862
2,0.003,0.008,0.004,0.003,2.205990473104862
2,0.003,0.003,0.004,0.003,2.205990473104862
2,0.003,0.002,0.004,0.003,2.205990473104862
2,0.003,0.006,0.004,0.003,2.205990473104862
2,0.003,0.005,0.004,0.003,2.205990473104862
2,0.004,0.008,0.004,0.004,2.209502138021359
2,0.004,0.007,0.004,0.004,2.209502138021359
2,0.004,0.006,0.004,0.004,2.209502138021359
2,0.004,0.001,0.004,0.004,2.209502138021359
2,0.004,0.002,0.004,0.004,2.209502138021359
2,0.004,0.005,0.004,0.004,2.209502138021359
2,0.004,0.004,0.004,0.004,2.209502138021359
2,0.004,0.003,0.004,0.004,2.209502138021359
2,0.008,0.008,0.005,0.004,2.2262991682246707
2,0.008,0.001,0.005,0.004,2.2262991682246707
2,0.008,0.003,0.005,0.004,2.2262991682246707
2,0.008,0.005,0.005,0.004,2.2262991682246707
2,0.008,0.006,0.005,0.004,2.2262991682246707
2,0.008,0.007,0.005,0.004,2.2262991682246707
2,0.008,0.002,0.005,0.004,2.2262991682246707
2,0.008,0.004,0.005,0.004,2.2262991682246707
2,0.005,0.001,0.003,0.003,2.2282080951027865
2,0.005,0.005,0.003,0.003,2.2282080951027865
2,0.005,0.008,0.003,0.003,2.2282080951027865
2,0.005,0.004,0.003,0.003,2.2282080951027865
2,0.005,0.007,0.003,0.003,2.2282080951027865
2,0.005,0.003,0.003,0.003,2.2282080951027865
2,0.005,0.006,0.003,0.003,2.2282080951027865
2,0.005,0.002,0.003,0.003,2.2282080951027865
1,0.002,0.006,0.004,0.004,2.2667322110070813
1,0.002,0.005,0.004,0.004,2.2667322110070813
1,0.002,0.008,0.004,0.004,2.2667322110070813
1,0.002,0.007,0.004,0.004,2.2667322110070813
1,0.002,0.001,0.004,0.004,2.2667322110070813
1,0.002,0.002,0.004,0.004,2.2667322110070813
1,0.002,0.004,0.004,0.004,2.2667322110070813
1,0.002,0.003,0.004,0.004,2.2667322110070813
2,0.002,0.007,0.004,0.004,2.2869485726257985
2,0.002,0.002,0.004,0.004,2.2869485726257985
2,0.002,0.004,0.004,0.004,2.2869485726257985
2,0.002,0.003,0.004,0.004,2.2869485726257985
2,0.002,0.008,0.004,0.004,2.2869485726257985
2,0.002,0.001,0.004,0.004,2.2869485726257985
2,0.002,0.006,0.004,0.004,2.2869485726257985
2,0.002,0.005,0.004,0.004,2.2869485726257985
1,0.008,0.005,0.005,0.003,2.2877157357470046
1,0.008,0.003,0.005,0.003,2.2877157357470046
1,0.008,0.004,0.005,0.003,2.2877157357470046
1,0.008,0.001,0.005,0.003,2.2877157357470046
1,0.008,0.007,0.005,0.003,2.2877157357470046
1,0.008,0.006,0.005,0.003,2.2877157357470046
1,0.008,0.008,0.005,0.003,2.2877157357470046
1,0.008,0.002,0.005,0.003,2.2877157357470046
2,0.002,0.003,0.002,0.001,2.291618092302978
2,0.002,0.004,0.002,0.001,2.291618092302978
2,0.002,0.007,0.002,0.001,2.291618092302978
2,0.002,0.008,0.002,0.001,2.291618092302978
2,0.002,0.005,0.002,0.001,2.291618092302978
2,0.002,0.001,0.002,0.001,2.291618092302978
2,0.002,0.006,0.002,0.001,2.291618092302978
2,0.002,0.002,0.002,0.001,2.291618092302978
2,0.002,0.006,0.003,0.003,2.30568502878801
2,0.002,0.007,0.003,0.003,2.30568502878801
2,0.002,0.003,0.003,0.003,2.30568502878801
2,0.002,0.001,0.003,0.003,2.30568502878801
2,0.002,0.004,0.003,0.003,2.30568502878801
2,0.002,0.008,0.003,0.003,2.30568502878801
2,0.002,0.005,0.003,0.003,2.30568502878801
2,0.002,0.002,0.003,0.003,2.30568502878801
2,0.008,0.003,0.003,0.004,2.308807144514276
2,0.008,0.002,0.003,0.004,2.308807144514276
2,0.008,0.008,0.003,0.004,2.308807144514276
2,0.008,0.001,0.003,0.004,2.308807144514276
2,0.008,0.007,0.003,0.004,2.308807144514276
2,0.008,0.006,0.003,0.004,2.308807144514276
2,0.008,0.005,0.003,0.004,2.308807144514276
2,0.008,0.004,0.003,0.004,2.308807144514276
1,0.005,0.002,0.004,0.004,2.3181512043595567
1,0.005,0.001,0.004,0.004,2.3181512043595567
1,0.005,0.005,0.004,0.004,2.3181512043595567
1,0.005,0.003,0.004,0.004,2.3181512043595567
1,0.005,0.004,0.004,0.004,2.3181512043595567
1,0.005,0.006,0.004,0.004,2.3181512043595567
1,0.005,0.008,0.004,0.004,2.3181512043595567
1,0.005,0.007,0.004,0.004,2.3181512043595567
2,0.003,0.007,0.005,0.003,2.31887861447503
2,0.003,0.006,0.005,0.003,2.31887861447503
2,0.003,0.004,0.005,0.003,2.31887861447503
2,0.003,0.003,0.005,0.003,2.31887861447503
2,0.003,0.008,0.005,0.003,2.31887861447503
2,0.003,0.002,0.005,0.003,2.31887861447503
2,0.003,0.005,0.005,0.003,2.31887861447503
2,0.003,0.001,0.005,0.003,2.31887861447503
2,0.007,0.005,0.005,0.004,2.328639514891355
2,0.007,0.007,0.005,0.004,2.328639514891355
2,0.007,0.002,0.005,0.004,2.328639514891355
2,0.007,0.006,0.005,0.004,2.328639514891355
2,0.007,0.008,0.005,0.004,2.328639514891355
2,0.007,0.004,0.005,0.004,2.328639514891355
2,0.007,0.003,0.005,0.004,2.328639514891355
2,0.007,0.001,0.005,0.004,2.328639514891355
2,0.005,0.003,0.004,0.004,2.3350991540631676
2,0.005,0.004,0.004,0.004,2.3350991540631676
2,0.005,0.007,0.004,0.004,2.3350991540631676
2,0.005,0.008,0.004,0.004,2.3350991540631676
2,0.005,0.006,0.004,0.004,2.3350991540631676
2,0.005,0.002,0.004,0.004,2.3350991540631676
2,0.005,0.005,0.004,0.004,2.3350991540631676
2,0.005,0.001,0.004,0.004,2.3350991540631676
1,0.003,0.007,0.005,0.003,2.345872293293174
1,0.003,0.003,0.005,0.003,2.345872293293174
1,0.003,0.008,0.005,0.003,2.345872293293174
1,0.003,0.005,0.005,0.003,2.345872293293174
1,0.003,0.002,0.005,0.003,2.345872293293174
1,0.003,0.004,0.005,0.003,2.345872293293174
1,0.003,0.001,0.005,0.003,2.345872293293174
1,0.003,0.006,0.005,0.003,2.345872293293174
1,0.008,0.008,0.003,0.003,2.3628972459600277
1,0.008,0.001,0.003,0.003,2.3628972459600277
1,0.008,0.004,0.003,0.003,2.3628972459600277
1,0.008,0.005,0.003,0.003,2.3628972459600277
1,0.008,0.006,0.003,0.003,2.3628972459600277
1,0.008,0.007,0.003,0.003,2.3628972459600277
1,0.008,0.002,0.003,0.003,2.3628972459600277
1,0.008,0.003,0.003,0.003,2.3628972459600277
1,0.007,0.001,0.005,0.003,2.3918431732887293
1,0.007,0.006,0.005,0.003,2.3918431732887293
1,0.007,0.002,0.005,0.003,2.3918431732887293
1,0.007,0.007,0.005,0.003,2.3918431732887293
1,0.007,0.004,0.005,0.003,2.3918431732887293
1,0.007,0.003,0.005,0.003,2.3918431732887293
1,0.007,0.008,0.005,0.003,2.3918431732887293
1,0.007,0.005,0.005,0.003,2.3918431732887293
1,0.008,0.007,0.005,0.004,2.4037324719331536
1,0.008,0.008,0.005,0.004,2.4037324719331536
1,0.008,0.004,0.005,0.004,2.4037324719331536
1,0.008,0.006,0.005,0.004,2.4037324719331536
1,0.008,0.003,0.005,0.004,2.4037324719331536
1,0.008,0.001,0.005,0.004,2.4037324719331536
1,0.008,0.002,0.005,0.004,2.4037324719331536
1,0.008,0.005,0.005,0.004,2.4037324719331536
1,0.003,0.003,0.004,0.004,2.4095340581933065
1,0.003,0.005,0.004,0.004,2.4095340581933065
1,0.003,0.008,0.004,0.004,2.4095340581933065
1,0.003,0.002,0.004,0.004,2.4095340581933065
1,0.003,0.004,0.004,0.004,2.4095340581933065
1,0.003,0.007,0.004,0.004,2.4095340581933065
1,0.003,0.001,0.004,0.004,2.4095340581933065
1,0.003,0.006,0.004,0.004,2.4095340581933065
2,0.003,0.005,0.004,0.004,2.4300627867719604
2,0.003,0.002,0.004,0.004,2.4300627867719604
2,0.003,0.001,0.004,0.004,2.4300627867719604
2,0.003,0.008,0.004,0.004,2.4300627867719604
2,0.003,0.003,0.004,0.004,2.4300627867719604
2,0.003,0.007,0.004,0.004,2.4300627867719604
2,0.003,0.006,0.004,0.004,2.4300627867719604
2,0.003,0.004,0.004,0.004,2.4300627867719604
2,0.006,0.007,0.005,0.004,2.432766952433061
2,0.006,0.004,0.005,0.004,2.432766952433061
2,0.006,0.008,0.005,0.004,2.432766952433061
2,0.006,0.001,0.005,0.004,2.432766952433061
2,0.006,0.006,0.005,0.004,2.432766952433061
2,0.006,0.005,0.005,0.004,2.432766952433061
2,0.006,0.003,0.005,0.004,2.432766952433061
2,0.006,0.002,0.005,0.004,2.432766952433061
2,0.003,0.004,0.002,0.004,2.4676314175898333
2,0.003,0.003,0.002,0.004,2.4676314175898333
2,0.003,0.001,0.002,0.004,2.4676314175898333
2,0.003,0.008,0.002,0.004,2.4676314175898333
2,0.003,0.007,0.002,0.004,2.4676314175898333
2,0.003,0.002,0.002,0.004,2.4676314175898333
2,0.003,0.006,0.002,0.004,2.4676314175898333
2,0.003,0.005,0.002,0.004,2.4676314175898333
1,0.008,0.003,0.003,0.004,2.4813681531173493
1,0.008,0.001,0.003,0.004,2.4813681531173493
1,0.008,0.007,0.003,0.004,2.4813681531173493
1,0.008,0.006,0.003,0.004,2.4813681531173493
1,0.008,0.008,0.003,0.004,2.4813681531173493
1,0.008,0.002,0.003,0.004,2.4813681531173493
1,0.008,0.004,0.003,0.004,2.4813681531173493
1,0.008,0.005,0.003,0.004,2.4813681531173493
2,0.006,0.005,0.003,0.003,2.4899766393869527
2,0.006,0.006,0.003,0.003,2.4899766393869527
2,0.006,0.007,0.003,0.003,2.4899766393869527
2,0.006,0.001,0.003,0.003,2.4899766393869527
2,0.006,0.008,0.003,0.003,2.4899766393869527
2,0.006,0.002,0.003,0.003,2.4899766393869527
2,0.006,0.004,0.003,0.003,2.4899766393869527
2,0.006,0.003,0.003,0.003,2.4899766393869527
2,0.002,0.003,0.003,0.001,2.4934269457996647
2,0.002,0.001,0.003,0.001,2.4934269457996647
2,0.002,0.005,0.003,0.001,2.4934269457996647
2,0.002,0.004,0.003,0.001,2.4934269457996647
2,0.002,0.002,0.003,0.001,2.4934269457996647
2,0.002,0.008,0.003,0.001,2.4934269457996647
2,0.002,0.007,0.003,0.001,2.4934269457996647
2,0.002,0.006,0.003,0.001,2.4934269457996647
1,0.006,0.008,0.005,0.003,2.4941835199553943
1,0.006,0.006,0.005,0.003,2.4941835199553943
1,0.006,0.007,0.005,0.003,2.4941835199553943
1,0.006,0.003,0.005,0.003,2.4941835199553943
1,0.006,0.004,0.005,0.003,2.4941835199553943
1,0.006,0.005,0.005,0.003,2.4941835199553943
1,0.006,0.001,0.005,0.003,2.4941835199553943
1,0.006,0.002,0.005,0.003,2.4941835199553943
1,0.004,0.002,0.005,0.003,2.498600097791969
1,0.004,0.008,0.005,0.003,2.498600097791969
1,0.004,0.006,0.005,0.003,2.498600097791969
1,0.004,0.007,0.005,0.003,2.498600097791969
1,0.004,0.004,0.005,0.003,2.498600097791969
1,0.004,0.005,0.005,0.003,2.498600097791969
1,0.004,0.003,0.005,0.003,2.498600097791969
1,0.004,0.001,0.005,0.003,2.498600097791969
1,0.007,0.006,0.005,0.004,2.506434445266488
1,0.007,0.001,0.005,0.004,2.506434445266488
1,0.007,0.008,0.005,0.004,2.506434445266488
1,0.007,0.007,0.005,0.004,2.506434445266488
1,0.007,0.002,0.005,0.004,2.506434445266488
1,0.007,0.003,0.005,0.004,2.506434445266488
1,0.007,0.005,0.005,0.004,2.506434445266488
1,0.007,0.004,0.005,0.004,2.506434445266488
1,0.001,0.005,0.003,0.004,2.5066005963122016
1,0.001,0.003,0.003,0.004,2.5066005963122016
1,0.001,0.002,0.003,0.004,2.5066005963122016
1,0.001,0.006,0.003,0.004,2.5066005963122016
1,0.001,0.004,0.003,0.004,2.5066005963122016
1,0.001,0.001,0.003,0.004,2.5066005963122016
1,0.001,0.008,0.003,0.004,2.5066005963122016
1,0.001,0.007,0.003,0.004,2.5066005963122016
1,0.003,0.007,0.002,0.004,2.527034912360743
1,0.003,0.006,0.002,0.004,2.527034912360743
1,0.003,0.005,0.002,0.004,2.527034912360743
1,0.003,0.008,0.002,0.004,2.527034912360743
1,0.003,0.001,0.002,0.004,2.527034912360743
1,0.003,0.004,0.002,0.004,2.527034912360743
1,0.003,0.002,0.002,0.004,2.527034912360743
1,0.003,0.003,0.002,0.004,2.527034912360743
2,0.005,0.007,0.005,0.004,2.535107299099707
2,0.005,0.005,0.005,0.004,2.535107299099707
2,0.005,0.008,0.005,0.004,2.535107299099707
2,0.005,0.006,0.005,0.004,2.535107299099707
2,0.005,0.001,0.005,0.004,2.535107299099707
2,0.005,0.004,0.005,0.004,2.535107299099707
2,0.005,0.003,0.005,0.004,2.535107299099707
2,0.005,0.002,0.005,0.004,2.535107299099707
1,0.004,0.001,0.003,0.003,2.5387167454274695
1,0.004,0.005,0.003,0.003,2.5387167454274695
1,0.004,0.007,0.003,0.003,2.5387167454274695
1,0.004,0.006,0.003,0.003,2.5387167454274695
1,0.004,0.002,0.003,0.003,2.5387167454274695
1,0.004,0.004,0.003,0.003,2.5387167454274695
1,0.004,0.003,0.003,0.003,2.5387167454274695
1,0.004,0.008,0.003,0.003,2.5387167454274695
2,0.003,0.006,0.005,0.004,2.5449709124414044
2,0.003,0.004,0.005,0.004,2.5449709124414044
2,0.003,0.002,0.005,0.004,2.5449709124414044
2,0.003,0.007,0.005,0.004,2.5449709124414044
2,0.003,0.003,0.005,0.004,2.5449709124414044
2,0.003,0.001,0.005,0.004,2.5449709124414044
2,0.003,0.008,0.005,0.004,2.5449709124414044
2,0.003,0.005,0.005,0.004,2.5449709124414044
2,0.001,0.006,0.005,0.004,2.572992333600155
2,0.001,0.003,0.005,0.004,2.572992333600155
2,0.001,0.001,0.005,0.004,2.572992333600155
2,0.001,0.004,0.005,0.004,2.572992333600155
2,0.001,0.007,0.005,0.004,2.572992333600155
2,0.001,0.008,0.005,0.004,2.572992333600155
2,0.001,0.002,0.005,0.004,2.572992333600155
2,0.001,0.005,0.005,0.004,2.572992333600155
1,0.005,0.001,0.005,0.003,2.5965238666220407
1,0.005,0.007,0.005,0.003,2.5965238666220407
1,0.005,0.003,0.005,0.003,2.5965238666220407
1,0.005,0.006,0.005,0.003,2.5965238666220407
1,0.005,0.008,0.005,0.003,2.5965238666220407
1,0.005,0.005,0.005,0.003,2.5965238666220407
1,0.005,0.002,0.005,0.003,2.5965238666220407
1,0.005,0.004,0.005,0.003,2.5965238666220407
1,0.006,0.002,0.005,0.004,2.609136418599841
1,0.006,0.006,0.005,0.004,2.609136418599841
1,0.006,0.005,0.005,0.004,2.609136418599841
1,0.006,0.007,0.005,0.004,2.609136418599841
1,0.006,0.001,0.005,0.004,2.609136418599841
1,0.006,0.003,0.005,0.004,2.609136418599841
1,0.006,0.008,0.005,0.004,2.609136418599841
1,0.006,0.004,0.005,0.004,2.609136418599841
2,0.007,0.005,0.003,0.004,2.6187078860900215
2,0.007,0.007,0.003,0.004,2.6187078860900215
2,0.007,0.001,0.003,0.004,2.6187078860900215
2,0.007,0.004,0.003,0.004,2.6187078860900215
2,0.007,0.003,0.003,0.004,2.6187078860900215
2,0.007,0.008,0.003,0.004,2.6187078860900215
2,0.007,0.006,0.003,0.004,2.6187078860900215
2,0.007,0.002,0.003,0.004,2.6187078860900215
2,0.004,0.001,0.005,0.004,2.637447645766391
2,0.004,0.007,0.005,0.004,2.637447645766391
2,0.004,0.004,0.005,0.004,2.637447645766391
2,0.004,0.005,0.005,0.004,2.637447645766391
2,0.004,0.003,0.005,0.004,2.637447645766391
2,0.004,0.008,0.005,0.004,2.637447645766391
2,0.004,0.002,0.005,0.004,2.637447645766391
2,0.004,0.006,0.005,0.004,2.637447645766391
1,0.002,0.007,0.002,0.004,2.6376733712455502
1,0.002,0.003,0.002,0.004,2.6376733712455502
1,0.002,0.002,0.002,0.004,2.6376733712455502
1,0.002,0.005,0.002,0.004,2.6376733712455502
1,0.002,0.001,0.002,0.004,2.6376733712455502
1,0.002,0.008,0.002,0.004,2.6376733712455502
1,0.002,0.004,0.002,0.004,2.6376733712455502
1,0.002,0.006,0.002,0.004,2.6376733712455502
1,0.001,0.008,0.005,0.004,2.6502720753724702
1,0.001,0.002,0.005,0.004,2.6502720753724702
1,0.001,0.007,0.005,0.004,2.6502720753724702
1,0.001,0.005,0.005,0.004,2.6502720753724702
1,0.001,0.001,0.005,0.004,2.6502720753724702
1,0.001,0.006,0.005,0.004,2.6502720753724702
1,0.001,0.003,0.005,0.004,2.6502720753724702
1,0.001,0.004,0.005,0.004,2.6502720753724702
2,0.004,0.005,0.003,0.004,2.657936439084684
2,0.004,0.008,0.003,0.004,2.657936439084684
2,0.004,0.004,0.003,0.004,2.657936439084684
2,0.004,0.007,0.003,0.004,2.657936439084684
2,0.004,0.003,0.003,0.004,2.657936439084684
2,0.004,0.002,0.003,0.004,2.657936439084684
2,0.004,0.001,0.003,0.004,2.657936439084684
2,0.004,0.006,0.003,0.004,2.657936439084684
1,0.007,0.008,0.003,0.003,2.6716291747025216
1,0.007,0.004,0.003,0.003,2.6716291747025216
1,0.007,0.005,0.003,0.003,2.6716291747025216
1,0.007,0.003,0.003,0.003,2.6716291747025216
1,0.007,0.006,0.003,0.003,2.6716291747025216
1,0.007,0.002,0.003,0.003,2.6716291747025216
1,0.007,0.007,0.003,0.003,2.6716291747025216
1,0.007,0.001,0.003,0.003,2.6716291747025216
2,0.001,0.006,0.003,0.004,2.6787458940167235
2,0.001,0.008,0.003,0.004,2.6787458940167235
2,0.001,0.005,0.003,0.004,2.6787458940167235
2,0.001,0.001,0.003,0.004,2.6787458940167235
2,0.001,0.004,0.003,0.004,2.6787458940167235
2,0.001,0.007,0.003,0.004,2.6787458940167235
2,0.001,0.002,0.003,0.004,2.6787458940167235
2,0.001,0.003,0.003,0.004,2.6787458940167235
2,0.005,0.001,0.003,0.004,2.6983390860900536
2,0.005,0.008,0.003,0.004,2.6983390860900536
2,0.005,0.007,0.003,0.004,2.6983390860900536
2,0.005,0.002,0.003,0.004,2.6983390860900536
2,0.005,0.006,0.003,0.004,2.6983390860900536
2,0.005,0.003,0.003,0.004,2.6983390860900536
2,0.005,0.005,0.003,0.004,2.6983390860900536
2,0.005,0.004,0.003,0.004,2.6983390860900536
2,0.002,0.003,0.005,0.004,2.7083187232599166
2,0.002,0.005,0.005,0.004,2.7083187232599166
2,0.002,0.002,0.005,0.004,2.7083187232599166
2,0.002,0.006,0.005,0.004,2.7083187232599166
2,0.002,0.004,0.005,0.004,2.7083187232599166
2,0.002,0.001,0.005,0.004,2.7083187232599166
2,0.002,0.007,0.005,0.004,2.7083187232599166
2,0.002,0.008,0.005,0.004,2.7083187232599166
1,0.005,0.003,0.005,0.004,2.7136254828081974
1,0.005,0.007,0.005,0.004,2.7136254828081974
1,0.005,0.005,0.005,0.004,2.7136254828081974
1,0.005,0.008,0.005,0.004,2.7136254828081974
1,0.005,0.002,0.005,0.004,2.7136254828081974
1,0.005,0.001,0.005,0.004,2.7136254828081974
1,0.005,0.004,0.005,0.004,2.7136254828081974
1,0.005,0.006,0.005,0.004,2.7136254828081974
1,0.003,0.001,0.005,0.004,2.7234706127684185
1,0.003,0.002,0.005,0.004,2.7234706127684185
1,0.003,0.008,0.005,0.004,2.7234706127684185
1,0.003,0.007,0.005,0.004,2.7234706127684185
1,0.003,0.004,0.005,0.004,2.7234706127684185
1,0.003,0.005,0.005,0.004,2.7234706127684185
1,0.003,0.006,0.005,0.004,2.7234706127684185
1,0.003,0.003,0.005,0.004,2.7234706127684185
1,0.005,0.007,0.003,0.003,2.753525439111532
1,0.005,0.001,0.003,0.003,2.753525439111532
1,0.005,0.003,0.003,0.003,2.753525439111532
1,0.005,0.005,0.003,0.003,2.753525439111532
1,0.005,0.004,0.003,0.003,2.753525439111532
1,0.005,0.008,0.003,0.003,2.753525439111532
1,0.005,0.002,0.003,0.003,2.753525439111532
1,0.005,0.006,0.003,0.003,2.753525439111532
1,0.007,0.002,0.003,0.004,2.7892808287348694
1,0.007,0.001,0.003,0.004,2.7892808287348694
1,0.007,0.003,0.003,0.004,2.7892808287348694
1,0.007,0.004,0.003,0.004,2.7892808287348694
1,0.007,0.008,0.003,0.004,2.7892808287348694
1,0.007,0.005,0.003,0.004,2.7892808287348694
1,0.007,0.007,0.003,0.004,2.7892808287348694
1,0.007,0.006,0.003,0.004,2.7892808287348694
1,0.003,0.008,0.003,0.003,2.795342815401549
1,0.003,0.007,0.003,0.003,2.795342815401549
1,0.003,0.006,0.003,0.003,2.795342815401549
1,0.003,0.005,0.003,0.003,2.795342815401549
1,0.003,0.004,0.003,0.003,2.795342815401549
1,0.003,0.003,0.003,0.003,2.795342815401549
